"Date","Open","High","Low","Close","Change"
"2010.12.01",1.29809,1.31806,1.29707,1.31254,1.443
"2010.12.02",1.31252,1.32462,1.30603,1.32149,0.895
"2010.12.03",1.32136,1.34373,1.31929,1.34136,1.987
"2010.12.06",1.34078,1.34216,1.32463,1.33088,-1.048
"2010.12.07",1.33088,1.33997,1.32536,1.32652,-0.436
"2010.12.08",1.32652,1.32797,1.31796,1.32627,-0.025
"2010.12.09",1.32628,1.3322,1.31645,1.32365,-0.262
"2010.12.10",1.32365,1.32817,1.31786,1.32262,-0.103
"2010.12.13",1.32052,1.34325,1.31823,1.33864,1.602
"2010.12.14",1.33858,1.34966,1.33637,1.33789,-0.075
"2010.12.15",1.33787,1.33802,1.32082,1.32203,-1.586
"2010.12.16",1.32217,1.32648,1.31812,1.32396,0.193
"2010.12.17",1.32401,1.33581,1.31328,1.31873,-0.523
"2010.12.20",1.31661,1.31823,1.30947,1.31197,-0.676
"2010.12.21",1.31201,1.32006,1.30732,1.30993,-0.204
"2010.12.22",1.30991,1.31798,1.30777,1.31031,0.038
"2010.12.23",1.31026,1.31506,1.30549,1.31099,0.068
"2010.12.24",1.31094,1.31474,1.30948,1.31209,0.110
"2010.12.27",1.31129,1.31692,1.30718,1.31621,0.412
"2010.12.28",1.31622,1.32737,1.30932,1.31091,-0.530
"2010.12.29",1.31077,1.3238,1.30832,1.32173,1.082
"2010.12.30",1.32171,1.33137,1.32171,1.32901,0.728
"2010.12.31",1.32901,1.34223,1.32863,1.33836,0.935
"2011.01.03",1.33443,1.33945,1.32501,1.33499,-0.337
"2011.01.04",1.33507,1.3433,1.32919,1.33104,-0.395
"2011.01.05",1.33099,1.33247,1.31255,1.31485,-1.619
"2011.01.06",1.31495,1.31699,1.29834,1.30022,-1.463
"2011.01.07",1.30018,1.30206,1.29044,1.29055,-0.967
"2011.01.10",1.28939,1.29639,1.28736,1.29451,0.396
"2011.01.11",1.29457,1.2992,1.29047,1.29731,0.280
"2011.01.12",1.29736,1.31442,1.29616,1.3128,1.549
"2011.01.13",1.31283,1.33828,1.30888,1.33477,2.197
"2011.01.14",1.33477,1.34562,1.33144,1.33875,0.398
"2011.01.17",1.33704,1.3382,1.32448,1.32758,-1.117
"2011.01.18",1.32795,1.34644,1.32532,1.33851,1.093
"2011.01.19",1.33851,1.35372,1.33683,1.34557,0.706
"2011.01.20",1.34559,1.35223,1.33959,1.34638,0.081
"2011.01.21",1.34641,1.36238,1.34484,1.36196,1.558
"2011.01.24",1.36097,1.36851,1.35399,1.36401,0.205
"2011.01.25",1.36392,1.37023,1.35728,1.36801,0.400
"2011.01.26",1.36801,1.3721,1.36421,1.36976,0.175
"2011.01.27",1.36971,1.37573,1.3637,1.37278,0.302
"2011.01.28",1.37278,1.37454,1.35833,1.36102,-1.176
"2011.01.31",1.358,1.37385,1.35702,1.36908,0.806
"2011.02.01",1.36908,1.38419,1.36898,1.38238,1.330
"2011.02.02",1.3824,1.38607,1.37672,1.38045,-0.193
"2011.02.03",1.38046,1.38248,1.36092,1.36251,-1.794
"2011.02.04",1.36257,1.36748,1.35436,1.358,-0.451
"2011.02.07",1.35686,1.36256,1.3508,1.35774,-0.026
"2011.02.08",1.35802,1.36871,1.3572,1.36277,0.503
"2011.02.09",1.36235,1.37424,1.36106,1.37237,0.960
"2011.02.10",1.37239,1.37272,1.35773,1.35936,-1.301
"2011.02.11",1.35928,1.36204,1.34972,1.35513,-0.423
"2011.02.14",1.3524,1.35579,1.34279,1.34885,-0.628
"2011.02.15",1.34889,1.35498,1.34609,1.34851,-0.034
"2011.02.16",1.3487,1.35873,1.3462,1.35601,0.750
"2011.02.17",1.35596,1.36174,1.35367,1.36051,0.450
"2011.02.18",1.36053,1.37138,1.35453,1.36923,0.872
"2011.02.21",1.36886,1.3715,1.3647,1.36746,-0.177
"2011.02.22",1.36738,1.37026,1.35278,1.3654,-0.206
"2011.02.23",1.36542,1.3786,1.3654,1.37491,0.951
"2011.02.24",1.37494,1.3818,1.3704,1.38017,0.526
"2011.02.25",1.38013,1.38372,1.37239,1.37523,-0.494
"2011.02.28",1.3747,1.38546,1.3711,1.38088,0.565
"2011.03.01",1.38088,1.38532,1.37628,1.3775,-0.338
"2011.03.02",1.37755,1.38897,1.37447,1.38633,0.883
"2011.03.03",1.38633,1.39728,1.38329,1.39596,0.963
"2011.03.04",1.39596,1.40052,1.39418,1.39863,0.267
"2011.03.07",1.39921,1.40354,1.3955,1.39682,-0.181
"2011.03.08",1.39682,1.39881,1.38622,1.39023,-0.659
"2011.03.09",1.39021,1.39411,1.38553,1.39045,0.022
"2011.03.10",1.39046,1.39236,1.37748,1.37999,-1.046
"2011.03.11",1.37994,1.39147,1.37519,1.39016,1.017
"2011.03.14",1.39507,1.40026,1.39043,1.39935,0.919
"2011.03.15",1.39941,1.40123,1.3855,1.39714,-0.221
"2011.03.16",1.3971,1.40003,1.38665,1.39121,-0.593
"2011.03.17",1.39126,1.40518,1.38691,1.40152,1.031
"2011.03.18",1.40156,1.41831,1.39801,1.41793,1.641
"2011.03.21",1.41808,1.42395,1.41411,1.42138,0.345
"2011.03.22",1.4214,1.42479,1.41788,1.41884,-0.254
"2011.03.23",1.41881,1.4214,1.40767,1.40988,-0.896
"2011.03.24",1.40991,1.42189,1.40534,1.41802,0.814
"2011.03.25",1.41798,1.4193,1.40548,1.40868,-0.934
"2011.03.28",1.40463,1.41149,1.40204,1.40819,-0.049
"2011.03.29",1.40825,1.41484,1.40469,1.41084,0.265
"2011.03.30",1.41082,1.41464,1.40516,1.41253,0.169
"2011.03.31",1.41253,1.42319,1.41157,1.41736,0.483
"2011.04.01",1.41733,1.42448,1.40614,1.42344,0.608
"2011.04.04",1.42312,1.42677,1.41925,1.42177,-0.167
"2011.04.05",1.42177,1.42445,1.41511,1.42183,0.006
"2011.04.06",1.42184,1.43483,1.4217,1.43299,1.116
"2011.04.07",1.43298,1.43355,1.42424,1.43037,-0.262
"2011.04.08",1.43037,1.44869,1.42908,1.44823,1.786
"2011.04.11",1.4453,1.44825,1.44205,1.44313,-0.510
"2011.04.12",1.44316,1.45183,1.4377,1.44774,0.461
"2011.04.13",1.44782,1.45193,1.4413,1.44404,-0.370
"2011.04.14",1.44404,1.45141,1.43647,1.4486,0.456
"2011.04.15",1.44858,1.45029,1.43905,1.44285,-0.575
"2011.04.18",1.44162,1.44199,1.41574,1.42273,-2.012
"2011.04.19",1.42273,1.4352,1.42051,1.43307,1.034
"2011.04.20",1.4331,1.45437,1.43278,1.45211,1.904
"2011.04.21",1.45213,1.46478,1.4505,1.45501,0.290
"2011.04.22",1.45499,1.45873,1.45339,1.45597,0.096
"2011.04.25",1.45604,1.46259,1.45251,1.45784,0.187
"2011.04.26",1.45785,1.46559,1.44929,1.46467,0.683
"2011.04.27",1.46468,1.47946,1.46321,1.47711,1.244
"2011.04.28",1.4771,1.48809,1.47705,1.48232,0.521
"2011.04.29",1.48231,1.48772,1.48034,1.48062,-0.170
"2011.05.02",1.48249,1.49012,1.47632,1.48218,0.156
"2011.05.03",1.48225,1.48885,1.47542,1.48205,-0.013
"2011.05.04",1.48205,1.49385,1.47748,1.48285,0.080
"2011.05.05",1.4828,1.48989,1.45096,1.45409,-2.876
"2011.05.06",1.45411,1.45873,1.43117,1.43149,-2.260
"2011.05.09",1.43656,1.44407,1.42548,1.43567,0.418
"2011.05.10",1.43566,1.44118,1.427,1.44101,0.534
"2011.05.11",1.44102,1.44224,1.4172,1.41997,-2.104
"2011.05.12",1.41993,1.4276,1.41229,1.42402,0.405
"2011.05.13",1.42405,1.43388,1.40672,1.4117,-1.232
"2011.05.16",1.40753,1.42437,1.40478,1.41604,0.434
"2011.05.17",1.41605,1.42379,1.41202,1.42354,0.750
"2011.05.18",1.42351,1.42862,1.41946,1.42504,0.150
"2011.05.19",1.42499,1.43246,1.42058,1.4308,0.576
"2011.05.20",1.43077,1.43451,1.41321,1.41573,-1.507
"2011.05.23",1.41318,1.41429,1.39692,1.40465,-1.108
"2011.05.24",1.40476,1.41327,1.4002,1.41022,0.557
"2011.05.25",1.41023,1.41177,1.4013,1.40814,-0.208
"2011.05.26",1.40815,1.42062,1.40674,1.41347,0.533
"2011.05.27",1.41346,1.43216,1.41242,1.43173,1.826
"2011.05.30",1.43099,1.43099,1.42567,1.42857,-0.316
"2011.05.31",1.42854,1.44236,1.42844,1.43945,1.088
"2011.06.01",1.43947,1.44579,1.43075,1.43294,-0.651
"2011.06.02",1.43291,1.45121,1.43239,1.44906,1.612
"2011.06.03",1.44907,1.4642,1.44524,1.46327,1.421
"2011.06.06",1.46269,1.46571,1.4557,1.45777,-0.550
"2011.06.07",1.45773,1.46955,1.45634,1.46871,1.094
"2011.06.08",1.46872,1.46932,1.4564,1.45775,-1.096
"2011.06.09",1.45776,1.46455,1.44775,1.45118,-0.657
"2011.06.10",1.45127,1.45501,1.43223,1.43458,-1.660
"2011.06.13",1.4327,1.44295,1.43208,1.44157,0.699
"2011.06.14",1.4416,1.44971,1.43785,1.44425,0.268
"2011.06.15",1.44427,1.44506,1.4156,1.41622,-2.803
"2011.06.16",1.41628,1.42184,1.40731,1.42149,0.527
"2011.06.17",1.42147,1.43382,1.41274,1.42858,0.709
"2011.06.20",1.42747,1.43265,1.4191,1.43078,0.220
"2011.06.21",1.43077,1.44315,1.43067,1.43977,0.899
"2011.06.22",1.43978,1.44407,1.4332,1.4335,-0.627
"2011.06.23",1.43358,1.43372,1.41265,1.42634,-0.716
"2011.06.24",1.42637,1.43055,1.41416,1.41865,-0.769
"2011.06.27",1.41875,1.42924,1.41023,1.42872,1.007
"2011.06.28",1.4287,1.43959,1.42366,1.43672,0.800
"2011.06.29",1.43668,1.44466,1.4338,1.44342,0.670
"2011.06.30",1.44342,1.45364,1.44268,1.44906,0.564
"2011.07.01",1.44908,1.45501,1.44359,1.45246,0.340
"2011.07.04",1.45366,1.45769,1.44953,1.45388,0.142
"2011.07.05",1.45391,1.4553,1.44025,1.44231,-1.157
"2011.07.06",1.4423,1.44657,1.42858,1.43158,-1.073
"2011.07.07",1.43157,1.43733,1.42214,1.43577,0.419
"2011.07.08",1.43578,1.43679,1.42059,1.42632,-0.945
"2011.07.11",1.42236,1.42266,1.39858,1.40469,-2.163
"2011.07.12",1.40465,1.40607,1.38371,1.3971,-0.759
"2011.07.13",1.39712,1.4238,1.39512,1.4238,2.670
"2011.07.14",1.42382,1.42808,1.41156,1.41454,-0.926
"2011.07.15",1.41454,1.41979,1.40919,1.41566,0.112
"2011.07.18",1.41208,1.41339,1.40138,1.41035,-0.531
"2011.07.19",1.41035,1.4216,1.40687,1.41537,0.502
"2011.07.20",1.41533,1.42391,1.41331,1.42208,0.671
"2011.07.21",1.42202,1.44375,1.41388,1.44193,1.985
"2011.07.22",1.44193,1.44369,1.43241,1.4358,-0.613
"2011.07.25",1.43997,1.4406,1.43247,1.43772,0.192
"2011.07.26",1.43768,1.45244,1.43571,1.45137,1.365
"2011.07.27",1.45134,1.4535,1.4339,1.43674,-1.463
"2011.07.28",1.43674,1.43999,1.42544,1.43273,-0.401
"2011.07.29",1.43273,1.44128,1.42293,1.43945,0.672
"2011.08.01",1.43607,1.44526,1.41843,1.42533,-1.412
"2011.08.02",1.42535,1.42822,1.4151,1.41919,-0.614
"2011.08.03",1.41903,1.4366,1.41425,1.4363,1.711
"2011.08.04",1.43631,1.43671,1.40862,1.4092,-2.710
"2011.08.05",1.40921,1.42972,1.40553,1.42804,1.884
"2011.08.08",1.43705,1.44006,1.41303,1.41628,-1.176
"2011.08.09",1.4163,1.43967,1.41521,1.4391,2.282
"2011.08.10",1.4391,1.44006,1.41608,1.41615,-2.295
"2011.08.11",1.41614,1.42912,1.41039,1.42353,0.738
"2011.08.12",1.42357,1.42899,1.41495,1.42479,0.126
"2011.08.15",1.42639,1.44748,1.42635,1.44482,2.003
"2011.08.16",1.44483,1.44709,1.43538,1.43988,-0.494
"2011.08.17",1.4399,1.45167,1.4325,1.4425,0.262
"2011.08.18",1.44244,1.44508,1.42711,1.43223,-1.027
"2011.08.19",1.43221,1.44507,1.42585,1.4395,0.727
"2011.08.22",1.43735,1.44339,1.4347,1.43571,-0.379
"2011.08.23",1.4357,1.44987,1.43527,1.44346,0.775
"2011.08.24",1.44347,1.44806,1.43798,1.44081,-0.265
"2011.08.25",1.4408,1.44738,1.43283,1.43709,-0.372
"2011.08.26",1.4371,1.45008,1.43291,1.44984,1.275
"2011.08.29",1.44916,1.45482,1.44657,1.45228,0.244
"2011.08.30",1.45228,1.45328,1.43841,1.44308,-0.920
"2011.08.31",1.44308,1.44688,1.43584,1.43725,-0.583
"2011.09.01",1.43725,1.43767,1.42262,1.42615,-1.110
"2011.09.02",1.42614,1.4287,1.41839,1.42037,-0.578
"2011.09.05",1.41571,1.41726,1.40584,1.40636,-1.401
"2011.09.06",1.40637,1.42544,1.39733,1.4001,-0.626
"2011.09.07",1.40007,1.41476,1.40001,1.40838,0.828
"2011.09.08",1.40839,1.40888,1.3872,1.39015,-1.823
"2011.09.09",1.39015,1.3936,1.36272,1.36532,-2.483
"2011.09.12",1.35783,1.3692,1.34989,1.36604,0.072
"2011.09.13",1.36603,1.37385,1.35582,1.36782,0.178
"2011.09.14",1.36782,1.37826,1.35909,1.37406,0.624
"2011.09.15",1.37401,1.39359,1.37031,1.3881,1.404
"2011.09.16",1.38809,1.38835,1.37536,1.37941,-0.869
"2011.09.19",1.36761,1.37196,1.35868,1.36742,-1.199
"2011.09.20",1.36745,1.37432,1.35927,1.37007,0.265
"2011.09.21",1.37004,1.37953,1.35578,1.35871,-1.136
"2011.09.22",1.35865,1.36001,1.33856,1.34549,-1.322
"2011.09.23",1.34549,1.35663,1.34188,1.34974,0.425
"2011.09.26",1.35078,1.35492,1.33624,1.35268,0.294
"2011.09.27",1.35268,1.36668,1.34793,1.35849,0.581
"2011.09.28",1.35849,1.36892,1.35228,1.35245,-0.604
"2011.09.29",1.35247,1.36774,1.35194,1.35824,0.579
"2011.09.30",1.35831,1.36001,1.33837,1.33846,-1.978
"2011.10.03",1.33447,1.33808,1.31635,1.31899,-1.947
"2011.10.04",1.31901,1.33681,1.31458,1.33365,1.466
"2011.10.05",1.33363,1.33826,1.32599,1.33472,0.107
"2011.10.06",1.33466,1.345,1.32417,1.34274,0.802
"2011.10.07",1.34275,1.35241,1.33607,1.33755,-0.519
"2011.10.10",1.33863,1.36975,1.33774,1.36349,2.594
"2011.10.11",1.36353,1.36828,1.35654,1.36489,0.140
"2011.10.12",1.36493,1.38325,1.35824,1.37759,1.270
"2011.10.13",1.37759,1.38251,1.36852,1.37716,-0.043
"2011.10.14",1.37716,1.38936,1.37231,1.3878,1.064
"2011.10.17",1.38782,1.39137,1.37241,1.37346,-1.434
"2011.10.18",1.37349,1.38163,1.36526,1.37331,-0.015
"2011.10.19",1.37336,1.38681,1.37247,1.37579,0.248
"2011.10.20",1.37578,1.38412,1.36565,1.37759,0.180
"2011.10.21",1.37759,1.39004,1.37043,1.38917,1.158
"2011.10.24",1.38686,1.39557,1.38222,1.39314,0.397
"2011.10.25",1.39316,1.39588,1.38492,1.39079,-0.235
"2011.10.26",1.39081,1.3974,1.37997,1.38941,-0.138
"2011.10.27",1.38943,1.4246,1.38641,1.41844,2.903
"2011.10.28",1.41843,1.42001,1.41331,1.41453,-0.391
"2011.10.31",1.41501,1.41695,1.38287,1.38594,-2.859
"2011.11.01",1.38592,1.38702,1.36085,1.3696,-1.634
"2011.11.02",1.36963,1.38265,1.36362,1.37473,0.513
"2011.11.03",1.37473,1.38541,1.36563,1.38128,0.655
"2011.11.04",1.38128,1.38655,1.37111,1.37898,-0.230
"2011.11.07",1.3816,1.38166,1.36814,1.37643,-0.255
"2011.11.08",1.37647,1.38464,1.37242,1.38287,0.644
"2011.11.09",1.38283,1.3858,1.35218,1.35227,-3.060
"2011.11.10",1.35238,1.36518,1.34837,1.36082,0.855
"2011.11.11",1.36086,1.37944,1.35778,1.37672,1.590
"2011.11.14",1.37759,1.37919,1.35914,1.3621,-1.462
"2011.11.15",1.3621,1.36402,1.34961,1.35252,-0.958
"2011.11.16",1.35249,1.3556,1.34286,1.34547,-0.705
"2011.11.17",1.34552,1.35392,1.34213,1.34688,0.141
"2011.11.18",1.34683,1.36136,1.3447,1.35222,0.534
"2011.11.21",1.35214,1.35398,1.343,1.34855,-0.367
"2011.11.22",1.34854,1.35678,1.34687,1.35157,0.302
"2011.11.23",1.3516,1.35304,1.33201,1.33464,-1.693
"2011.11.24",1.33459,1.34109,1.3316,1.334,-0.064
"2011.11.25",1.33401,1.33441,1.32119,1.32375,-1.025
"2011.11.28",1.33095,1.33981,1.32725,1.33121,0.746
"2011.11.29",1.33121,1.34412,1.3285,1.33321,0.200
"2011.11.30",1.33318,1.35302,1.32587,1.34392,1.071
"2011.12.01",1.34392,1.352,1.34177,1.34599,0.207
"2011.12.02",1.34601,1.35449,1.33625,1.33898,-0.701
"2011.12.05",1.34094,1.34851,1.33748,1.33943,0.045
"2011.12.06",1.33939,1.34271,1.33333,1.34021,0.078
"2011.12.07",1.34018,1.3453,1.33508,1.34158,0.137
"2011.12.08",1.34155,1.34569,1.32882,1.33433,-0.725
"2011.12.09",1.3343,1.34327,1.3281,1.33842,0.409
"2011.12.12",1.33636,1.33759,1.31623,1.31665,-2.177
"2011.12.13",1.31665,1.32356,1.30086,1.30335,-1.330
"2011.12.14",1.30334,1.30635,1.29462,1.29829,-0.506
"2011.12.15",1.29829,1.30489,1.29566,1.30197,0.368
"2011.12.16",1.30195,1.30834,1.2995,1.30419,0.222
"2011.12.19",1.30328,1.3043,1.29828,1.29961,-0.458
"2011.12.20",1.29951,1.31314,1.2995,1.30805,0.844
"2011.12.21",1.30811,1.31956,1.30254,1.30438,-0.367
"2011.12.22",1.30438,1.31183,1.30171,1.30507,0.069
"2011.12.23",1.30503,1.30946,1.30259,1.30451,-0.056
"2011.12.26",1.30487,1.30813,1.30487,1.3054,0.089
"2011.12.27",1.30537,1.30824,1.30422,1.30676,0.136
"2011.12.28",1.30677,1.30791,1.29116,1.29362,-1.314
"2011.12.29",1.29362,1.29641,1.28577,1.29505,0.143
"2011.12.30",1.29501,1.29981,1.29039,1.2946,-0.045
"2012.01.02",1.29443,1.29681,1.29168,1.29338,-0.122
"2012.01.03",1.29337,1.30762,1.29316,1.30509,1.171
"2012.01.04",1.30509,1.30719,1.28974,1.29361,-1.148
"2012.01.05",1.29359,1.29434,1.27702,1.27904,-1.457
"2012.01.06",1.27907,1.28121,1.26972,1.27188,-0.716
"2012.01.09",1.26923,1.27848,1.26661,1.27686,0.498
"2012.01.10",1.27682,1.28174,1.27424,1.27708,0.022
"2012.01.11",1.27708,1.27893,1.26619,1.27075,-0.633
"2012.01.12",1.2708,1.28442,1.26994,1.28136,1.061
"2012.01.13",1.28135,1.28778,1.26241,1.26754,-1.382
"2012.01.16",1.26383,1.26873,1.26254,1.265,-0.254
"2012.01.17",1.26501,1.2808,1.26488,1.27401,0.901
"2012.01.18",1.27402,1.28673,1.27337,1.2853,1.129
"2012.01.19",1.28529,1.29713,1.2839,1.29666,1.136
"2012.01.20",1.29664,1.29854,1.28873,1.29298,-0.368
"2012.01.23",1.28808,1.30521,1.28807,1.3013,0.832
"2012.01.24",1.30131,1.30618,1.29534,1.30303,0.173
"2012.01.25",1.30302,1.31199,1.29307,1.30987,0.684
"2012.01.26",1.3099,1.31832,1.30896,1.31045,0.058
"2012.01.27",1.31044,1.3233,1.3077,1.32189,1.144
"2012.01.30",1.32148,1.32206,1.30767,1.31403,-0.786
"2012.01.31",1.31404,1.32126,1.30427,1.30879,-0.524
"2012.02.01",1.30881,1.32168,1.30257,1.31698,0.819
"2012.02.02",1.31697,1.31959,1.30854,1.31446,-0.252
"2012.02.03",1.31445,1.31989,1.30657,1.31561,0.115
"2012.02.06",1.31211,1.31409,1.30278,1.3123,-0.331
"2012.02.07",1.31229,1.32692,1.30891,1.32613,1.383
"2012.02.08",1.32612,1.32878,1.32207,1.32508,-0.105
"2012.02.09",1.32507,1.33199,1.32148,1.32847,0.339
"2012.02.10",1.32846,1.32901,1.31551,1.31957,-0.890
"2012.02.13",1.3238,1.32833,1.31685,1.31731,-0.226
"2012.02.14",1.3173,1.32154,1.308,1.31278,-0.453
"2012.02.15",1.31277,1.31902,1.30442,1.30592,-0.686
"2012.02.16",1.30592,1.31572,1.29745,1.31303,0.711
"2012.02.17",1.31303,1.31964,1.31148,1.31418,0.115
"2012.02.20",1.32026,1.32762,1.31821,1.32332,0.914
"2012.02.21",1.3233,1.32922,1.31865,1.3232,-0.012
"2012.02.22",1.32318,1.32652,1.3211,1.32476,0.156
"2012.02.23",1.32476,1.33776,1.32309,1.33738,1.262
"2012.02.24",1.33736,1.34856,1.33569,1.34478,0.740
"2012.02.27",1.34595,1.34707,1.33662,1.33939,-0.539
"2012.02.28",1.33938,1.34703,1.33896,1.34583,0.644
"2012.02.29",1.34584,1.34851,1.33145,1.33232,-1.351
"2012.03.01",1.33227,1.33559,1.32825,1.33161,-0.071
"2012.03.02",1.3316,1.3332,1.31876,1.31979,-1.182
"2012.03.05",1.31953,1.32394,1.316,1.32158,0.179
"2012.03.06",1.32157,1.32252,1.3103,1.31134,-1.024
"2012.03.07",1.31135,1.31636,1.30961,1.31503,0.369
"2012.03.08",1.31503,1.32904,1.31349,1.3276,1.257
"2012.03.09",1.32759,1.32766,1.30966,1.31221,-1.539
"2012.03.12",1.3116,1.31581,1.30786,1.31547,0.326
"2012.03.13",1.31547,1.31905,1.30516,1.30816,-0.731
"2012.03.14",1.30816,1.30901,1.30106,1.30299,-0.517
"2012.03.15",1.303,1.31184,1.30032,1.30715,0.416
"2012.03.16",1.30715,1.31862,1.30484,1.31735,1.020
"2012.03.19",1.31797,1.32642,1.31415,1.32345,0.610
"2012.03.20",1.32345,1.32512,1.3172,1.3229,-0.055
"2012.03.21",1.32289,1.3284,1.3178,1.32121,-0.169
"2012.03.22",1.3212,1.3254,1.31343,1.3198,-0.141
"2012.03.23",1.31981,1.32916,1.31906,1.3269,0.710
"2012.03.26",1.3268,1.33667,1.31919,1.33561,0.871
"2012.03.27",1.3356,1.33848,1.33126,1.33181,-0.380
"2012.03.28",1.3318,1.3372,1.3277,1.33146,-0.035
"2012.03.29",1.33147,1.33449,1.32518,1.32987,-0.159
"2012.03.30",1.32988,1.33755,1.32975,1.33408,0.421
"2012.04.02",1.33562,1.33801,1.32781,1.33167,-0.241
"2012.04.03",1.33166,1.3367,1.32128,1.32347,-0.820
"2012.04.04",1.32346,1.32372,1.31069,1.31393,-0.954
"2012.04.05",1.31396,1.31636,1.30346,1.30635,-0.758
"2012.04.06",1.30634,1.31115,1.30506,1.30911,0.276
"2012.04.09",1.30961,1.3133,1.3033,1.31088,0.177
"2012.04.10",1.31086,1.31436,1.30538,1.30815,-0.273
"2012.04.11",1.30815,1.31564,1.30659,1.31096,0.281
"2012.04.12",1.31095,1.32122,1.31018,1.31864,0.768
"2012.04.13",1.31863,1.32001,1.30691,1.30764,-1.100
"2012.04.16",1.3069,1.31466,1.29945,1.31313,0.549
"2012.04.17",1.31314,1.31717,1.30899,1.31271,-0.042
"2012.04.18",1.31271,1.31402,1.30577,1.31181,-0.090
"2012.04.19",1.31182,1.31648,1.30697,1.31343,0.162
"2012.04.20",1.31343,1.32262,1.31284,1.3217,0.827
"2012.04.23",1.3192,1.32098,1.31042,1.31554,-0.616
"2012.04.24",1.31553,1.32174,1.31445,1.31944,0.390
"2012.04.25",1.31945,1.32356,1.3173,1.32224,0.280
"2012.04.26",1.32222,1.32623,1.31806,1.31919,-0.305
"2012.04.27",1.31918,1.32695,1.31572,1.32514,0.595
"2012.04.30",1.32408,1.3266,1.32078,1.32417,-0.097
"2012.05.01",1.32416,1.32828,1.32039,1.32378,-0.039
"2012.05.02",1.32376,1.32408,1.3123,1.31538,-0.840
"2012.05.03",1.31539,1.31795,1.30963,1.31513,-0.025
"2012.05.04",1.31513,1.31775,1.30799,1.30832,-0.681
"2012.05.07",1.30245,1.3064,1.29546,1.30573,-0.259
"2012.05.08",1.30574,1.30645,1.29821,1.29985,-0.588
"2012.05.09",1.29987,1.30053,1.2911,1.2934,-0.645
"2012.05.10",1.29341,1.29783,1.29244,1.29314,-0.026
"2012.05.11",1.29313,1.29569,1.29044,1.29162,-0.152
"2012.05.14",1.28872,1.29038,1.28207,1.28256,-0.906
"2012.05.15",1.28257,1.28689,1.27215,1.27337,-0.919
"2012.05.16",1.27336,1.27579,1.26807,1.27158,-0.179
"2012.05.17",1.27161,1.27488,1.26649,1.26812,-0.346
"2012.05.18",1.26813,1.27933,1.26417,1.27783,0.971
"2012.05.21",1.27767,1.2823,1.27248,1.28069,0.286
"2012.05.22",1.28073,1.28168,1.26575,1.26798,-1.271
"2012.05.23",1.26799,1.26864,1.25449,1.25863,-0.935
"2012.05.24",1.25864,1.26188,1.25156,1.2536,-0.503
"2012.05.25",1.25359,1.26015,1.24964,1.25153,-0.207
"2012.05.28",1.25707,1.26235,1.25244,1.25394,0.241
"2012.05.29",1.25393,1.2574,1.24609,1.24864,-0.530
"2012.05.30",1.24865,1.24932,1.23608,1.23675,-1.189
"2012.05.31",1.23676,1.24278,1.23362,1.23597,-0.078
"2012.06.01",1.23594,1.24537,1.22882,1.24325,0.728
"2012.06.04",1.24371,1.25087,1.23854,1.24943,0.618
"2012.06.05",1.24943,1.25411,1.24099,1.24507,-0.436
"2012.06.06",1.24507,1.25848,1.24404,1.2577,1.263
"2012.06.07",1.2577,1.26243,1.25397,1.25631,-0.139
"2012.06.08",1.2563,1.25742,1.24352,1.2516,-0.471
"2012.06.11",1.26478,1.26677,1.24637,1.24653,-0.507
"2012.06.12",1.24652,1.2528,1.24423,1.25045,0.392
"2012.06.13",1.25045,1.26094,1.24733,1.25659,0.614
"2012.06.14",1.25657,1.26354,1.25419,1.26281,0.622
"2012.06.15",1.2628,1.26643,1.25919,1.26361,0.080
"2012.06.18",1.27371,1.27468,1.25569,1.25767,-0.594
"2012.06.19",1.25766,1.27297,1.25682,1.26877,1.110
"2012.06.20",1.26878,1.27418,1.26381,1.26974,0.097
"2012.06.21",1.26975,1.27009,1.25317,1.25474,-1.500
"2012.06.22",1.25475,1.25827,1.25191,1.25677,0.203
"2012.06.25",1.25544,1.25575,1.2471,1.25008,-0.669
"2012.06.26",1.25003,1.25298,1.24419,1.2491,-0.098
"2012.06.27",1.24911,1.25074,1.24454,1.24686,-0.224
"2012.06.28",1.24686,1.25236,1.24071,1.24403,-0.283
"2012.06.29",1.24402,1.26918,1.24331,1.26655,2.252
"2012.07.02",1.26696,1.26703,1.2568,1.25846,-0.809
"2012.07.03",1.25845,1.26257,1.25588,1.26058,0.212
"2012.07.04",1.26057,1.26063,1.2508,1.25261,-0.797
"2012.07.05",1.25262,1.25375,1.23637,1.23901,-1.360
"2012.07.06",1.23899,1.24008,1.22598,1.22875,-1.026
"2012.07.09",1.22659,1.2323,1.22557,1.23135,0.260
"2012.07.10",1.23135,1.23331,1.22351,1.2251,-0.625
"2012.07.11",1.22512,1.22957,1.22124,1.22422,-0.088
"2012.07.12",1.22422,1.22475,1.2167,1.21989,-0.433
"2012.07.13",1.21988,1.22554,1.21622,1.22485,0.496
"2012.07.16",1.22498,1.22889,1.21753,1.22695,0.210
"2012.07.17",1.22693,1.23156,1.2189,1.22887,0.192
"2012.07.18",1.2289,1.23052,1.22166,1.22802,-0.085
"2012.07.19",1.22804,1.23214,1.2229,1.22742,-0.060
"2012.07.20",1.22741,1.22823,1.2144,1.21551,-1.191
"2012.07.23",1.21217,1.21438,1.20669,1.21153,-0.398
"2012.07.24",1.21152,1.21368,1.20418,1.20602,-0.551
